"temp","year","var","model","scenario","ens","yrs","regrid"
287.497833251953,2006,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
287.617767333984,2007,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
287.62890625,2008,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
287.675872802734,2009,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
287.531921386719,2010,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
287.681396484375,2011,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
287.695281982422,2012,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
287.763488769531,2013,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
287.845001220703,2014,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
287.818695068359,2015,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
287.809936523438,2016,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
287.935882568359,2017,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
287.839050292969,2018,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
287.916198730469,2019,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.017242431641,2020,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.056854248047,2021,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.11181640625,2022,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.292602539062,2023,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.201599121094,2024,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.241790771484,2025,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.368255615234,2026,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.428344726562,2027,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.428009033203,2028,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.620697021484,2029,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.423248291016,2030,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.405120849609,2031,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.406616210938,2032,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.402282714844,2033,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.474761962891,2034,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.618713378906,2035,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.451599121094,2036,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.601959228516,2037,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.574523925781,2038,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.633758544922,2039,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.792510986328,2040,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.878875732422,2041,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.850006103516,2042,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.894989013672,2043,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.821594238281,2044,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.975036621094,2045,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.154083251953,2046,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.318908691406,2047,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.365386962891,2048,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.180603027344,2049,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.302551269531,2050,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.272766113281,2051,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.450378417969,2052,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.624328613281,2053,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.630676269531,2054,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.539245605469,2055,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.664398193359,2056,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.701110839844,2057,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.693481445312,2058,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.65478515625,2059,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.725341796875,2060,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.937225341797,2061,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.870910644531,2062,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.765747070312,2063,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.871337890625,2064,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.972747802734,2065,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.074859619141,2066,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.123962402344,2067,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.118591308594,2068,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.235992431641,2069,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.142547607422,2070,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.270263671875,2071,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.334838867188,2072,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.345489501953,2073,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.401000976562,2074,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.578948974609,2075,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.659088134766,2076,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.491302490234,2077,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.544677734375,2078,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.908935546875,2079,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.882598876953,2080,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.851287841797,2081,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.788299560547,2082,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.778045654297,2083,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.9443359375,2084,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.113647460938,2085,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.165557861328,2086,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.245910644531,2087,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.208038330078,2088,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.334655761719,2089,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.525268554688,2090,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.545867919922,2091,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.518432617188,2092,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.526062011719,2093,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.786926269531,2094,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.716064453125,2095,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.834838867188,2096,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.899627685547,2097,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.926788330078,2098,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.867797851562,2099,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.918914794922,2100,"tas","ACCESS1-0","rcp85","r1i1p1","2006-2100","r360x180.nc"
287.885833740234,2006,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
287.83642578125,2007,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
287.859252929688,2008,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
287.991668701172,2009,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.032745361328,2010,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
287.956024169922,2011,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.012634277344,2012,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.082458496094,2013,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.089965820312,2014,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.074127197266,2015,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.15966796875,2016,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.247924804688,2017,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.187957763672,2018,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.144500732422,2019,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.169250488281,2020,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.347229003906,2021,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.411529541016,2022,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.432586669922,2023,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.434936523438,2024,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.640655517578,2025,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.683898925781,2026,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.510803222656,2027,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.666778564453,2028,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.593841552734,2029,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.541137695312,2030,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.585784912109,2031,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.559387207031,2032,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.609375,2033,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.782836914062,2034,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.839660644531,2035,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.734008789062,2036,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.838836669922,2037,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.809783935547,2038,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.929809570312,2039,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.040985107422,2040,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.118377685547,2041,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.150573730469,2042,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.223815917969,2043,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.269622802734,2044,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.190155029297,2045,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.38671875,2046,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.498443603516,2047,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.541442871094,2048,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.497283935547,2049,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.796997070312,2050,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.719421386719,2051,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.636657714844,2052,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.855773925781,2053,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.902252197266,2054,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.945159912109,2055,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.9912109375,2056,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.967407226562,2057,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.0205078125,2058,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.054473876953,2059,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.179260253906,2060,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.221862792969,2061,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.236694335938,2062,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.179077148438,2063,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.216888427734,2064,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.302520751953,2065,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.305694580078,2066,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.344085693359,2067,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.441345214844,2068,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.511688232422,2069,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.683135986328,2070,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.718994140625,2071,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.729187011719,2072,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.917694091797,2073,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.952087402344,2074,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.879425048828,2075,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.040771484375,2076,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.011108398438,2077,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.033233642578,2078,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.967559814453,2079,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.155822753906,2080,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.134460449219,2081,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.169952392578,2082,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.221984863281,2083,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.129974365234,2084,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.339416503906,2085,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.224273681641,2086,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.283874511719,2087,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.522094726562,2088,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.455047607422,2089,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.567779541016,2090,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.617553710938,2091,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.582458496094,2092,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.764068603516,2093,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.746917724609,2094,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.811279296875,2095,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.976165771484,2096,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.817749023438,2097,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.806365966797,2098,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
292.029205322266,2099,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
292.026275634766,2100,"tas","ACCESS1-3","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.939178466797,2006,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.960845947266,2007,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.953582763672,2008,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.964721679688,2009,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
288.911193847656,2010,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.075225830078,2011,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.061553955078,2012,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.00830078125,2013,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.07421875,2014,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.133056640625,2015,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.286407470703,2016,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.087097167969,2017,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.117523193359,2018,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.198120117188,2019,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.220703125,2020,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.282501220703,2021,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.252624511719,2022,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.271820068359,2023,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.424957275391,2024,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.487457275391,2025,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.426391601562,2026,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.355163574219,2027,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.483581542969,2028,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.643798828125,2029,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.660705566406,2030,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.812805175781,2031,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.733825683594,2032,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.601623535156,2033,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.656066894531,2034,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.862731933594,2035,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.759735107422,2036,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.670623779297,2037,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.742340087891,2038,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.837036132812,2039,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.864105224609,2040,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.789520263672,2041,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.794891357422,2042,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.043151855469,2043,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.852081298828,2044,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.906158447266,2045,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.863037109375,2046,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
289.885284423828,2047,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.031097412109,2048,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.078918457031,2049,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.120819091797,2050,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.156127929688,2051,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.255035400391,2052,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.083648681641,2053,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.246459960938,2054,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.344055175781,2055,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.290649414062,2056,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.423583984375,2057,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.491363525391,2058,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.458923339844,2059,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.484069824219,2060,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.561370849609,2061,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.647338867188,2062,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.807922363281,2063,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.765228271484,2064,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.77001953125,2065,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.897918701172,2066,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.029602050781,2067,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.085510253906,2068,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.95361328125,2069,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.988433837891,2070,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.077667236328,2071,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.045837402344,2072,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.863067626953,2073,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
290.983276367188,2074,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.10986328125,2075,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.132385253906,2076,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.217834472656,2077,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.138061523438,2078,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.216583251953,2079,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.264678955078,2080,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.344146728516,2081,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.352111816406,2082,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.451629638672,2083,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.521606445312,2084,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.578186035156,2085,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.603118896484,2086,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.525054931641,2087,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.656555175781,2088,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
291.814422607422,2089,"tas","bcc-csm1-1-m","rcp85","r1i1p1","2006-2100","r360x180.nc"
