temp,year,var,model,scenario,ens,yrs,regrid
290.0083923,2230,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
289.795105,2231,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
289.9861145,2232,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
289.9953003,2233,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
289.8561096,2234,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
289.9810791,2235,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.0966492,2236,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.0244446,2237,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
289.9293213,2238,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
289.9387207,2239,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
289.8985901,2240,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
289.9758606,2241,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.0742188,2242,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.098053,2243,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
289.9397583,2244,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
289.8137207,2245,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
289.9400024,2246,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
289.9475708,2247,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
289.9170532,2248,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
289.9490662,2249,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.0984192,2250,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.0426636,2251,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
289.8372192,2252,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
289.9564819,2253,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.1902771,2254,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.2196045,2255,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
289.9788208,2256,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.0834045,2257,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.1366272,2258,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.1239319,2259,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
289.916687,2260,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.1373291,2261,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.1036987,2262,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.1448364,2263,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.1163635,2264,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
289.919342,2265,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
289.9908752,2266,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.133606,2267,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.0605774,2268,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.1051331,2269,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.2709351,2270,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.1890869,2271,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.0966797,2272,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.1063538,2273,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.0585938,2274,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.3074341,2275,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.2677002,2276,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.184967,2277,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.2145691,2278,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.2427063,2279,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.3250732,2280,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.2577515,2281,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.1335449,2282,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.1987915,2283,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.2019043,2284,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.3365173,2285,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.2633362,2286,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.3049622,2287,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.3077087,2288,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.3904419,2289,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.3815918,2290,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.2481079,2291,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.2791748,2292,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.3727112,2293,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.1682434,2294,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.0883179,2295,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.1568298,2296,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.1626587,2297,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.2838135,2298,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.2561035,2299,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
290.2980042,2300,tas,CSIRO-Mk3-6-0,rcp45,r3i1p1,2006-2300,r360x180.nc
286.6756287,2006,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
286.6582336,2007,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
286.8159485,2008,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
286.8530579,2009,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
286.7806396,2010,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
286.8503113,2011,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
286.8779602,2012,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
286.6543579,2013,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
286.9181824,2014,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.0016479,2015,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
286.9242249,2016,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
286.8884277,2017,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.025116,2018,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
286.9244385,2019,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
286.8399963,2020,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
286.8250427,2021,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.012146,2022,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.1491089,2023,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.0617981,2024,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.048645,2025,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.2282104,2026,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.1060181,2027,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
286.97229,2028,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.0352783,2029,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.2368469,2030,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.1781616,2031,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.1618958,2032,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.3421021,2033,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.5116577,2034,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.5138855,2035,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.3927612,2036,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.4825439,2037,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.7012024,2038,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.6896057,2039,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.6798401,2040,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.76297,2041,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.712616,2042,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.8738403,2043,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.9462585,2044,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.8875732,2045,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.9890442,2046,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.8800659,2047,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.6230774,2048,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.8321228,2049,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.9009705,2050,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.9117126,2051,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.9496155,2052,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.8540039,2053,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.7649841,2054,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.8480835,2055,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.0553589,2056,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.1461487,2057,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.0748901,2058,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.1347656,2059,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.1841736,2060,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.9764404,2061,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.1604004,2062,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.194519,2063,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.200531,2064,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.3173828,2065,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.2857971,2066,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.3242798,2067,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.3048401,2068,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.3210144,2069,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.5025024,2070,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.3711853,2071,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
287.9721375,2072,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.2978516,2073,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.3334961,2074,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.2355042,2075,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.3858643,2076,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.4410706,2077,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.4586182,2078,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.4322205,2079,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.3121948,2080,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.5105591,2081,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.6852417,2082,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.5696716,2083,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.619812,2084,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.4211121,2085,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.4693298,2086,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.4617004,2087,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.7236938,2088,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.8315125,2089,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
289.0349426,2090,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.8811646,2091,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.7354431,2092,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.841156,2093,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.6882019,2094,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.6301575,2095,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.6811523,2096,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.7602234,2097,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.669342,2098,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.6905823,2099,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
288.522522,2100,tas,CSIRO-Mk3-6-0,rcp45,r4i1p1,2006-2100,r360x180.nc
286.6066284,2006,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
286.6483459,2007,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
286.7398071,2008,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
286.6975403,2009,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
286.8067322,2010,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
286.8560181,2011,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
286.8023071,2012,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
286.7938843,2013,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
286.8705139,2014,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.0626831,2015,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.0368042,2016,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
286.9094238,2017,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
286.9754639,2018,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
286.8120117,2019,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
286.775116,2020,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
286.9884033,2021,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.0642395,2022,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.0140686,2023,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.1230469,2024,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.3468933,2025,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.2433472,2026,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.2573853,2027,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.2575684,2028,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.247467,2029,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.3191833,2030,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.1849365,2031,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.3405151,2032,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.3600159,2033,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.3155518,2034,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.4251099,2035,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.6441345,2036,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.5359802,2037,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.45755,2038,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.5656738,2039,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.675354,2040,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.5904541,2041,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.6647949,2042,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.6398621,2043,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.4944458,2044,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.7389832,2045,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.945282,2046,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.750885,2047,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.7415771,2048,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.9189758,2049,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.8474426,2050,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.8283997,2051,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.0437622,2052,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.8857117,2053,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.8413391,2054,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.9270325,2055,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
287.9572754,2056,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.0776062,2057,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.2330627,2058,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.2629089,2059,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.2962646,2060,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.1878052,2061,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.2836304,2062,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.1153564,2063,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.1113586,2064,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.327179,2065,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.3287964,2066,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.1877747,2067,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.1772461,2068,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.1900635,2069,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.1867065,2070,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.3864441,2071,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.2271423,2072,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.3016357,2073,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.3008728,2074,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.3804626,2075,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.410675,2076,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.4118958,2077,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.5231934,2078,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.6678162,2079,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.6893921,2080,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.4555359,2081,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.511261,2082,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.4089966,2083,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.3311462,2084,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.5270081,2085,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.6052856,2086,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.3718872,2087,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.6222839,2088,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.6174011,2089,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.6488953,2090,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.8301086,2091,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.898468,2092,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.6951294,2093,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.7723999,2094,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.7974854,2095,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.9095154,2096,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.9193726,2097,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.7543945,2098,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.645752,2099,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
288.7709961,2100,tas,CSIRO-Mk3-6-0,rcp45,r5i1p1,2006-2100,r360x180.nc
286.5420837,2006,tas,CSIRO-Mk3-6-0,rcp45,r6i1p1,2006-2100,r360x180.nc
286.6309509,2007,tas,CSIRO-Mk3-6-0,rcp45,r6i1p1,2006-2100,r360x180.nc
286.6748657,2008,tas,CSIRO-Mk3-6-0,rcp45,r6i1p1,2006-2100,r360x180.nc
